Wall time,Step,Value
1635447804.7154696,374,0.8214166760444641
1635447809.358825,749,0.843833327293396
1635447814.1976423,1124,0.8523333072662354
1635447819.2433305,1499,0.8620833158493042
1635447824.8063838,1874,0.8657500147819519
1635447829.7068987,2249,0.8649166822433472
1635447834.6227238,2624,0.8694166541099548
1635447839.440921,2999,0.8706666827201843
1635447844.302251,3374,0.8686666488647461
1635447849.3971453,3749,0.8771666884422302
1635447854.4700022,4124,0.8788333535194397
1635447859.336762,4499,0.8787500262260437
1635447864.3522546,4874,0.8799999952316284
1635447869.3317642,5249,0.8803333044052124
1635447874.223205,5624,0.8803333044052124
1635447879.5958455,5999,0.8820833563804626
1635447884.9929307,6374,0.8830000162124634
1635447889.8621302,6749,0.8833333253860474
1635447894.6562276,7124,0.8818333148956299
1635447899.5115588,7499,0.8830833435058594
1635447904.3044765,7874,0.8843333125114441
1635447909.3357682,8249,0.8840833306312561
1635447914.5198414,8624,0.887666642665863
1635447919.338965,8999,0.8895000219345093
1635447924.1935043,9374,0.8868333101272583
1635447929.0213265,9749,0.8866666555404663
1635447933.9259315,10124,0.8884166479110718
1635447939.1374123,10499,0.8888333439826965
1635447944.4265263,10874,0.89041668176651
1635447949.8451378,11249,0.8887500166893005
1635447954.6922972,11624,0.8842499852180481
1635447959.4581435,11999,0.8897500038146973
1635447964.316346,12374,0.8897500038146973
1635447969.4071438,12749,0.8888333439826965
1635447974.5744164,13124,0.8894166946411133
1635447979.4524286,13499,0.8921666741371155
1635447984.4385855,13874,0.890749990940094
1635447989.5590107,14249,0.8857499957084656
1635447994.626536,14624,0.8894166946411133
1635447999.8463259,14999,0.8884166479110718
1635448004.8843253,15374,0.8846666812896729
1635448009.761449,15749,0.8880000114440918
1635448014.5930007,16124,0.8849999904632568
1635448019.6526525,16499,0.8892499804496765
1635448024.4549832,16874,0.8894166946411133
1635448029.619006,17249,0.89083331823349
1635448034.7621377,17624,0.8859999775886536
1635448039.6366272,17999,0.8892499804496765
1635448044.4662104,18374,0.8923333287239075
1635448049.2928598,18749,0.8843333125114441
